city,year,total_patents,active_applicants,new_applicants,new_patents,new_applicant_share,firm_pat,firm_active_n,firm_new_n,firm_new_pat,knowledge_pat,knowledge_active_n,knowledge_new_n,knowledge_new_pat,individual_pat,individual_active_n,individual_new_n,individual_new_pat,government_pat,government_active_n,government_new_n,government_new_pat,other_pat,other_active_n,other_new_n,other_new_pat,org_pat,org_active_n,org_new_n,org_new_pat,firm_new_share_total,firm_new_share_new,ln_firm_new_n,ln_firm_new_pat,ln_firm_pat,knowledge_new_share_total,knowledge_new_share_new,ln_knowledge_new_n,ln_knowledge_new_pat,ln_knowledge_pat,individual_new_share_total,individual_new_share_new,ln_individual_new_n,ln_individual_new_pat,ln_individual_pat,government_new_share_total,government_new_share_new,ln_government_new_n,ln_government_new_pat,ln_government_pat,other_new_share_total,other_new_share_new,ln_other_new_n,ln_other_new_pat,ln_other_pat,org_new_share_total,org_new_share_new,ln_org_new_n,ln_org_new_pat,ln_org_pat,incumbent_patents,incumbent_applicants,incumbent_share,ln_new_patents,ln_incumbent_patents,ln_incumbent_applicants,base_firm_share,base_knowledge_share,base_individual_share,base_org_share,high_base_firm_share,high_base_knowledge_share,high_base_individual_share,high_base_org_share
太原,2018,5055,731,433,913,0.1806132542037586,1724.0,412.0,219.0,431.0,2776.0,72.0,19.0,40.0,519.0,229.0,183.0,417.0,0.0,0.0,0.0,0.0,36.0,18.0,12.0,25.0,4536.0,502.0,250.0,496.0,0.08526211671612265,0.4720700985761227,5.393627546352362,6.068425588244111,7.45298232946546,0.00791295746785361,0.04381161007667032,2.995732273553991,3.713572066704308,7.9291264873067995,0.08249258160237388,0.45673603504928806,5.214935757608986,6.035481432524756,6.253828811575473,0.0,0.0,0.0,0.0,0.0,0.004945598417408506,0.027382256297918947,2.5649493574615367,3.258096538021482,3.6109179126442243,0.09812067260138477,0.5432639649507119,5.5254529391317835,6.208590026096629,8.420021279663963,4142,298,0.8193867457962414,6.81783057145415,8.329175442077402,5.700443573390687,0.40366300366300367,0.42967032967032964,0.15604395604395604,0.843956043956044,0.0,1.0,0.0,1.0
太原,2019,5684,798,475,964,0.1695988740323715,2124.0,474.0,253.0,611.0,3142.0,69.0,15.0,22.0,368.0,226.0,187.0,299.0,2.0,2.0,2.0,2.0,48.0,27.0,18.0,30.0,5316.0,572.0,288.0,665.0,0.10749472202674173,0.6338174273858921,5.537334267018537,6.416732282512326,7.661527081358517,0.0038705137227304713,0.022821576763485476,2.772588722239781,3.1354942159291497,8.052933036797567,0.052603800140745956,0.31016597510373445,5.236441962829949,5.703782474656201,5.910796644040527,0.0003518648838845883,0.002074688796680498,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.005277973258268825,0.03112033195020747,2.9444389791664403,3.4339872044851463,3.8918202981106265,0.11699507389162561,0.6898340248962656,5.666426688112432,6.501289670540389,8.57866451350434,4720,323,0.8304011259676284,6.872128101338986,8.459775920546287,5.780743515792329,0.40366300366300367,0.42967032967032964,0.15604395604395604,0.843956043956044,0.0,1.0,0.0,1.0
太原,2020,6401,937,537,1095,0.1710670207780034,2767.0,558.0,287.0,552.0,2987.0,67.0,8.0,45.0,608.0,292.0,236.0,488.0,0.0,0.0,0.0,0.0,39.0,20.0,6.0,10.0,5793.0,645.0,301.0,607.0,0.08623652554288393,0.5041095890410959,5.662960480135946,6.315358001522335,7.92588031673756,0.007030151538822059,0.0410958904109589,2.1972245773362196,3.828641396489095,8.002359546252707,0.07623808779878144,0.445662100456621,5.4680601411351315,6.192362489474872,6.411818267709897,0.0,0.0,0.0,0.0,0.0,0.0015622558975160131,0.0091324200913242,1.9459101490553132,2.3978952727983707,3.6888794541139363,0.094828932979222,0.554337899543379,5.71042701737487,6.410174881966167,8.664578178329295,5306,400,0.8289329792219966,6.999422467507961,8.576781982827894,5.993961427306569,0.40366300366300367,0.42967032967032964,0.15604395604395604,0.843956043956044,0.0,1.0,0.0,1.0
太原,2021,7339,1082,652,1172,0.1596947813053549,3485.0,616.0,317.0,669.0,3266.0,70.0,17.0,36.0,544.0,368.0,300.0,445.0,3.0,2.0,1.0,1.0,41.0,26.0,17.0,21.0,6795.0,714.0,352.0,727.0,0.09115683335604306,0.5708191126279863,5.762051382780177,6.507277712385012,8.156510226079966,0.004905300449652541,0.030716723549488054,2.8903717578961645,3.6109179126442243,8.09162741160107,0.06063496389153836,0.3796928327645051,5.707110264748875,6.100318952020064,6.300785794663244,0.0001362583458236817,0.0008532423208191126,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.0028614252622973157,0.017918088737201365,2.8903717578961645,3.091042453358316,3.7376696182833684,0.0990598174138166,0.6203071672354948,5.8664680569332965,6.590301048196686,8.824089482791823,6167,430,0.840305218694645,7.067319848653476,8.727129915243166,6.066108090103747,0.40366300366300367,0.42967032967032964,0.15604395604395604,0.843956043956044,0.0,1.0,0.0,1.0
太原,2022,8064,1117,657,1223,0.1516617063492063,4160.0,721.0,371.0,803.0,3455.0,66.0,18.0,67.0,425.0,314.0,256.0,336.0,0.0,0.0,0.0,0.0,24.0,16.0,12.0,17.0,7639.0,803.0,401.0,887.0,0.09957837301587301,0.6565821749795585,5.918893854273146,6.6895992691789665,8.333510708982942,0.008308531746031746,0.05478331970564186,2.9444389791664403,4.219507705176107,8.147867129923947,0.041666666666666664,0.2747342600163532,5.54907608489522,5.820082930352362,6.054439346269371,0.0,0.0,0.0,0.0,0.0,0.0021081349206349205,0.013900245298446443,2.5649493574615367,2.8903717578961645,3.2188758248682006,0.10999503968253968,0.7252657399836467,5.996452088619021,6.78897174299217,8.941152882160566,6841,460,0.8483382936507936,7.1098794630722715,8.830835365537549,6.133398042996649,0.40366300366300367,0.42967032967032964,0.15604395604395604,0.843956043956044,0.0,1.0,0.0,1.0
太原,2023,9593,1259,715,1165,0.1214427186490149,5251.0,1012.0,564.0,980.0,4112.0,71.0,16.0,32.0,162.0,143.0,111.0,122.0,0.0,0.0,0.0,0.0,68.0,33.0,24.0,31.0,9431.0,1116.0,604.0,1043.0,0.10215782341290525,0.8412017167381974,6.336825731146441,6.8885724595653635,8.566364235422688,0.003335765662462212,0.027467811158798282,2.833213344056216,3.4965075614664802,8.321907968230423,0.012717606588137184,0.10472103004291845,4.718498871295094,4.812184355372417,5.093750200806762,0.0,0.0,0.0,0.0,0.0,0.0032315229855102677,0.026609442060085836,3.2188758248682006,3.4657359027997265,4.23410650459726,0.10872511206087772,0.8952789699570816,6.405228458030842,6.950814768442584,9.151863442217207,8428,544,0.8785572813509851,7.061334366910438,9.039433419997483,6.300785794663244,0.40366300366300367,0.42967032967032964,0.15604395604395604,0.843956043956044,0.0,1.0,0.0,1.0
威海,2008,634,210,155,379,0.5977917981072555,288.0,82.0,51.0,125.0,25.0,5.0,2.0,2.0,312.0,120.0,100.0,244.0,0.0,0.0,0.0,0.0,9.0,3.0,2.0,8.0,322.0,90.0,55.0,135.0,0.1971608832807571,0.32981530343007914,3.9512437185814275,4.836281906951478,5.666426688112432,0.0031545741324921135,0.005277044854881266,1.0986122886681098,1.0986122886681098,3.258096538021482,0.38485804416403785,0.6437994722955145,4.61512051684126,5.501258210544727,5.746203190540153,0.0,0.0,0.0,0.0,0.0,0.012618296529968454,0.021108179419525065,1.0986122886681098,2.1972245773362196,2.302585092994046,0.21293375394321767,0.3562005277044855,4.02535169073515,4.912654885736052,5.777652323222656,255,55,0.4022082018927445,5.940171252720432,5.545177444479562,4.02535169073515,0.5,0.07537067545304778,0.40691927512355847,0.5930807248764415,1.0,1.0,0.0,1.0
威海,2009,825,293,212,464,0.5624242424242424,428.0,107.0,62.0,177.0,35.0,3.0,0.0,0.0,339.0,176.0,146.0,283.0,0.0,0.0,0.0,0.0,23.0,7.0,4.0,4.0,486.0,117.0,66.0,181.0,0.21454545454545454,0.38146551724137934,4.143134726391533,5.181783550292085,6.061456918928017,0.0,0.0,0.0,0.0,3.58351893845611,0.343030303030303,0.6099137931034483,4.990432586778736,5.648974238161206,5.8289456176102075,0.0,0.0,0.0,0.0,0.0,0.0048484848484848485,0.008620689655172414,1.6094379124341003,1.6094379124341003,3.1780538303479458,0.2193939393939394,0.3900862068965517,4.204692619390966,5.204006687076795,6.18826412308259,361,81,0.43757575757575756,6.142037405587356,5.8916442118257715,4.406719247264253,0.5,0.07537067545304778,0.40691927512355847,0.5930807248764415,1.0,1.0,0.0,1.0
威海,2010,969,289,189,510,0.5263157894736842,498.0,113.0,58.0,166.0,123.0,4.0,2.0,60.0,337.0,166.0,126.0,280.0,0.0,0.0,0.0,0.0,11.0,6.0,3.0,4.0,632.0,123.0,63.0,230.0,0.17131062951496387,0.3254901960784314,4.07753744390572,5.117993812416755,6.212606095751519,0.06191950464396285,0.11764705882352941,1.0986122886681098,4.110873864173311,4.820281565605037,0.2889576883384933,0.5490196078431373,4.844187086458591,5.638354669333745,5.823045895483019,0.0,0.0,0.0,0.0,0.0,0.0041279669762641896,0.00784313725490196,1.3862943611198906,1.6094379124341003,2.4849066497880004,0.23735810113519093,0.45098039215686275,4.1588830833596715,5.442417710521793,6.450470422144176,459,100,0.47368421052631576,6.236369590203704,6.131226489483141,4.61512051684126,0.5,0.07537067545304778,0.40691927512355847,0.5930807248764415,1.0,1.0,0.0,1.0
威海,2011,1055,329,178,451,0.4274881516587677,566.0,150.0,69.0,166.0,163.0,9.0,6.0,58.0,214.0,163.0,97.0,116.0,1.0,1.0,1.0,1.0,111.0,6.0,5.0,110.0,841.0,166.0,81.0,335.0,0.15734597156398103,0.36807095343680707,4.248495242049359,5.117993812416755,6.340359303727752,0.054976303317535544,0.1286031042128603,1.9459101490553132,4.07753744390572,5.099866427824199,0.10995260663507109,0.2572062084257206,4.584967478670572,4.762173934797756,5.3706380281276624,0.0009478672985781991,0.0022172949002217295,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.10426540284360189,0.24390243902439024,1.791759469228055,4.709530201312334,4.718498871295094,0.3175355450236967,0.7427937915742794,4.406719247264253,5.817111159963204,6.7357800142423265,604,151,0.5725118483412323,6.113682179832232,6.405228458030842,5.0238805208462765,0.5,0.07537067545304778,0.40691927512355847,0.5930807248764415,1.0,1.0,0.0,1.0
威海,2012,1260,412,217,477,0.3785714285714285,724.0,173.0,69.0,219.0,88.0,5.0,1.0,1.0,391.0,228.0,143.0,253.0,1.0,1.0,1.0,1.0,56.0,5.0,3.0,3.0,869.0,184.0,74.0,224.0,0.1738095238095238,0.4591194968553459,4.248495242049359,5.393627546352362,6.586171654854675,0.0007936507936507937,0.0020964360587002098,0.6931471805599453,0.6931471805599453,4.48863636973214,0.2007936507936508,0.5303983228511531,4.969813299576001,5.537334267018537,5.971261839790462,0.0007936507936507937,0.0020964360587002098,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.002380952380952381,0.006289308176100629,1.3862943611198906,1.3862943611198906,4.04305126783455,0.17777777777777778,0.469601677148847,4.31748811353631,5.41610040220442,6.76849321164863,783,195,0.6214285714285714,6.169610732491456,6.664409020350408,5.278114659230517,0.5,0.07537067545304778,0.40691927512355847,0.5930807248764415,1.0,1.0,0.0,1.0
威海,2013,1764,463,246,573,0.3248299319727891,1091.0,173.0,64.0,327.0,193.0,9.0,4.0,6.0,466.0,274.0,172.0,230.0,0.0,0.0,0.0,0.0,14.0,7.0,6.0,10.0,1298.0,189.0,74.0,343.0,0.18537414965986396,0.5706806282722513,4.174387269895637,5.793013608384144,6.9957661563048505,0.003401360544217687,0.010471204188481676,1.6094379124341003,1.9459101490553132,5.267858159063328,0.13038548752834467,0.4013961605584642,5.153291594497779,5.442417710521793,6.1463292576688975,0.0,0.0,0.0,0.0,0.0,0.005668934240362812,0.017452006980802792,1.9459101490553132,2.3978952727983707,2.70805020110221,0.19444444444444445,0.5986038394415357,4.31748811353631,5.840641657373398,7.1693500166706,1191,217,0.6751700680272109,6.352629396319567,7.083387847625295,5.384495062789089,0.5,0.07537067545304778,0.40691927512355847,0.5930807248764415,1.0,1.0,0.0,1.0
威海,2014,2201,547,305,917,0.416628805088596,1410.0,232.0,124.0,627.0,163.0,6.0,2.0,4.0,615.0,300.0,173.0,276.0,0.0,0.0,0.0,0.0,13.0,9.0,6.0,10.0,1586.0,247.0,132.0,641.0,0.2848705134029986,0.6837513631406761,4.8283137373023015,6.4425401664681985,7.252053951852814,0.001817355747387551,0.004362050163576881,1.0986122886681098,1.6094379124341003,5.099866427824199,0.12539754656974103,0.3009814612868048,5.159055299214529,5.6240175061873385,6.423246963533519,0.0,0.0,0.0,0.0,0.0,0.004543389368468878,0.010905125408942203,1.9459101490553132,2.3978952727983707,2.6390573296152584,0.29123125851885506,0.6990185387131952,4.890349128221754,6.464588303689961,7.369600720526409,1284,242,0.5833711949114039,6.822197390620491,7.158513997329321,5.493061443340548,0.5,0.07537067545304778,0.40691927512355847,0.5930807248764415,1.0,1.0,0.0,1.0
威海,2015,2634,651,363,1088,0.4130599848139711,1540.0,262.0,123.0,691.0,193.0,7.0,2.0,4.0,880.0,371.0,232.0,379.0,9.0,1.0,1.0,9.0,12.0,10.0,5.0,5.0,1754.0,280.0,131.0,709.0,0.262338648443432,0.6351102941176471,4.820281565605037,6.539585955617669,7.340186835320115,0.0015186028853454822,0.003676470588235294,1.0986122886681098,1.6094379124341003,5.267858159063328,0.14388762338648445,0.3483455882352941,5.4510384535657,5.940171252720432,6.78105762593618,0.003416856492027335,0.008272058823529412,0.6931471805599453,2.302585092994046,2.302585092994046,0.0018982536066818527,0.004595588235294118,1.791759469228055,1.791759469228055,2.5649493574615367,0.26917236142748674,0.6516544117647058,4.882801922586371,6.565264970035361,7.470224135899966,1546,288,0.5869400151860289,6.9930151229329605,7.344072850573066,5.666426688112432,0.5,0.07537067545304778,0.40691927512355847,0.5930807248764415,1.0,1.0,0.0,1.0
威海,2016,3772,687,371,1128,0.2990455991516437,2319.0,295.0,147.0,691.0,287.0,14.0,5.0,15.0,1153.0,369.0,215.0,418.0,1.0,1.0,1.0,1.0,12.0,8.0,3.0,3.0,2619.0,318.0,156.0,710.0,0.18319194061505834,0.6125886524822695,4.997212273764115,6.539585955617669,7.749322464660356,0.003976670201484623,0.013297872340425532,1.791759469228055,2.772588722239781,5.662960480135946,0.11081654294803818,0.37056737588652483,5.375278407684165,6.037870919922137,7.050989447068045,0.0002651113467656416,0.0008865248226950354,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0007953340402969247,0.0026595744680851063,1.3862943611198906,1.3862943611198906,2.5649493574615367,0.18822905620360553,0.6294326241134752,5.056245805348308,6.566672429803241,7.8709295967551425,2644,316,0.7009544008483564,7.029087564149662,7.8804263442924,5.75890177387728,0.5,0.07537067545304778,0.40691927512355847,0.5930807248764415,1.0,1.0,0.0,1.0
威海,2017,3233,574,324,1121,0.3467367769873183,2219.0,375.0,198.0,810.0,490.0,15.0,1.0,2.0,519.0,181.0,123.0,305.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,4.0,2714.0,393.0,201.0,816.0,0.25054129291679555,0.7225691347011597,5.293304824724492,6.698268054115413,7.705262474866325,0.0006186204763377668,0.001784121320249777,0.6931471805599453,1.0986122886681098,6.19644412779452,0.09433962264150944,0.272078501338091,4.820281565605037,5.723585101952381,6.253828811575473,0.0,0.0,0.0,0.0,0.0,0.0012372409526755336,0.003568242640499554,1.0986122886681098,1.6094379124341003,1.791759469228055,0.25239715434580884,0.727921498661909,5.308267697401205,6.705639094860003,7.906547232368036,2112,250,0.6532632230126817,7.022868086082641,7.655864017616056,5.5254529391317835,0.5,0.07537067545304778,0.40691927512355847,0.5930807248764415,1.0,1.0,0.0,1.0
威海,2018,2335,661,389,767,0.3284796573875803,1426.0,390.0,197.0,469.0,521.0,18.0,7.0,23.0,378.0,248.0,182.0,267.0,0.0,0.0,0.0,0.0,10.0,5.0,3.0,8.0,1957.0,413.0,207.0,500.0,0.20085653104925053,0.6114732724902217,5.288267030694535,6.152732694704104,7.2633296174768365,0.009850107066381156,0.02998696219035202,2.0794415416798357,3.1780538303479458,6.257667587882639,0.11434689507494647,0.34810951760104303,5.209486152841421,5.5909869805108565,5.937536205082426,0.0,0.0,0.0,0.0,0.0,0.003426124197002141,0.010430247718383311,1.3862943611198906,2.1972245773362196,2.3978952727983707,0.21413276231263384,0.651890482398957,5.337538079701318,6.2166061010848646,7.579678823090456,1568,272,0.6715203426124197,6.643789733147672,7.358193752733032,5.60947179518496,0.5,0.07537067545304778,0.40691927512355847,0.5930807248764415,1.0,1.0,0.0,1.0
威海,2019,2074,617,330,671,0.3235294117647059,1411.0,431.0,217.0,519.0,433.0,15.0,5.0,15.0,225.0,167.0,106.0,134.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,3.0,1849.0,450.0,224.0,537.0,0.2502410800385728,0.7734724292101341,5.384495062789089,6.253828811575473,7.252762418053187,0.007232401157184185,0.022354694485842028,1.791759469228055,2.772588722239781,6.073044534100405,0.06460945033751206,0.19970193740685543,4.672828834461906,4.90527477843843,5.420534999272286,0.0,0.0,0.0,0.0,0.0,0.0014464802314368371,0.004470938897168405,1.0986122886681098,1.3862943611198906,1.791759469228055,0.2589199614271938,0.8002980625931445,5.41610040220442,6.2878585601617845,7.52294091807237,1403,287,0.6764705882352942,6.51025834052315,7.247080584585756,5.662960480135946,0.5,0.07537067545304778,0.40691927512355847,0.5930807248764415,1.0,1.0,0.0,1.0
威海,2020,2615,706,345,675,0.2581261950286806,1690.0,495.0,209.0,423.0,592.0,19.0,5.0,11.0,328.0,187.0,128.0,238.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,3.0,2287.0,519.0,217.0,437.0,0.16175908221797322,0.6266666666666667,5.3471075307174685,6.049733455231958,7.43307534889858,0.004206500956022944,0.016296296296296295,1.791759469228055,2.4849066497880004,6.385194398997726,0.0910133843212237,0.35259259259259257,4.859812404361672,5.476463551931511,5.796057750765372,0.0,0.0,0.0,0.0,0.0,0.001147227533460803,0.0044444444444444444,1.3862943611198906,1.3862943611198906,1.791759469228055,0.16711281070745698,0.6474074074074074,5.384495062789089,6.082218910376446,7.7354333524996886,1940,361,0.7418738049713193,6.516193076042964,7.57095858316901,5.8916442118257715,0.5,0.07537067545304778,0.40691927512355847,0.5930807248764415,1.0,1.0,0.0,1.0
威海,2021,2693,708,355,738,0.2740438173041218,1807.0,508.0,235.0,536.0,637.0,20.0,6.0,45.0,239.0,176.0,111.0,149.0,0.0,0.0,0.0,0.0,10.0,4.0,3.0,8.0,2454.0,532.0,244.0,589.0,0.19903453397697735,0.7262872628726287,5.4638318050256105,6.285998094508865,7.4999765409521215,0.01670998886000743,0.06097560975609756,1.9459101490553132,3.828641396489095,6.45833828334479,0.05532862978091348,0.2018970189701897,4.718498871295094,5.0106352940962555,5.480638923341991,0.0,0.0,0.0,0.0,0.0,0.0029706646862235424,0.01084010840108401,1.3862943611198906,2.1972245773362196,2.3978952727983707,0.21871518752320832,0.7981029810298103,5.501258210544727,6.380122536899765,7.805882040228621,1955,353,0.7259561826958782,6.6052979209482015,7.578656850594762,5.869296913133774,0.5,0.07537067545304778,0.40691927512355847,0.5930807248764415,1.0,1.0,0.0,1.0
威海,2022,2841,645,310,593,0.2087293206617388,1763.0,482.0,198.0,449.0,890.0,21.0,6.0,10.0,181.0,138.0,102.0,127.0,1.0,1.0,1.0,1.0,6.0,3.0,3.0,6.0,2660.0,507.0,208.0,466.0,0.15804294262583599,0.7571669477234402,5.293304824724492,6.1092475827643655,7.475339236566737,0.0035198873636043647,0.016863406408094434,1.9459101490553132,2.3978952727983707,6.792344427470809,0.04470256951777543,0.21416526138279932,4.634728988229636,4.852030263919617,5.204006687076795,0.00035198873636043646,0.0016863406408094434,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0021119324181626186,0.01011804384485666,1.3862943611198906,1.9459101490553132,1.9459101490553132,0.1640267511439634,0.7858347386172007,5.342334251964811,6.1463292576688975,7.886457270977689,2248,335,0.7912706793382612,6.386879319362645,7.718240951959316,5.817111159963204,0.5,0.07537067545304778,0.40691927512355847,0.5930807248764415,1.0,1.0,0.0,1.0
威海,2023,3377,703,284,571,0.1690849866745632,2507.0,626.0,242.0,515.0,803.0,23.0,3.0,6.0,48.0,41.0,27.0,33.0,3.0,2.0,2.0,3.0,16.0,11.0,10.0,14.0,3329.0,662.0,257.0,538.0,0.1525022209061297,0.9019264448336253,5.493061443340548,6.246106765481563,7.827240901752812,0.0017767249037607344,0.010507880910683012,1.3862943611198906,1.9459101490553132,6.6895992691789665,0.009771986970684038,0.05779334500875657,3.332204510175204,3.5263605246161616,3.8918202981106265,0.0008883624518803672,0.005253940455341506,1.0986122886681098,1.3862943611198906,1.3862943611198906,0.00414569144210838,0.024518388791593695,2.3978952727983707,2.70805020110221,2.833213344056216,0.1593129997038792,0.9422066549912435,5.552959584921617,6.289715570908998,8.110727582974489,2806,419,0.8309150133254368,6.349138991379798,7.939871576361883,6.040254711277414,0.5,0.07537067545304778,0.40691927512355847,0.5930807248764415,1.0,1.0,0.0,1.0
娄底,2008,74,44,26,35,0.4729729729729729,27.0,10.0,6.0,12.0,1.0,1.0,0.0,0.0,46.0,33.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,11.0,6.0,12.0,0.16216216216216217,0.34285714285714286,1.9459101490553132,2.5649493574615367,3.332204510175204,0.0,0.0,0.0,0.0,0.6931471805599453,0.3108108108108108,0.6571428571428571,3.044522437723423,3.1780538303479458,3.8501476017100584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16216216216216217,0.34285714285714286,1.9459101490553132,2.5649493574615367,3.367295829986474,39,18,0.527027027027027,3.58351893845611,3.6888794541139363,2.9444389791664403,0.3898305084745763,0.029661016949152543,0.576271186440678,0.423728813559322,0.0,0.0,1.0,0.0
娄底,2009,76,42,24,30,0.3947368421052631,33.0,14.0,9.0,15.0,4.0,1.0,0.0,0.0,38.0,26.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.0,16.0,9.0,15.0,0.19736842105263158,0.5,2.302585092994046,2.772588722239781,3.5263605246161616,0.0,0.0,0.0,0.0,1.6094379124341003,0.19736842105263158,0.5,2.772588722239781,2.772588722239781,3.6635616461296463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.19736842105263158,0.5,2.302585092994046,2.772588722239781,3.6635616461296463,46,18,0.6052631578947368,3.4339872044851463,3.8501476017100584,2.9444389791664403,0.3898305084745763,0.029661016949152543,0.576271186440678,0.423728813559322,0.0,0.0,1.0,0.0
娄底,2010,86,57,40,46,0.5348837209302325,32.0,22.0,16.0,17.0,2.0,1.0,0.0,0.0,52.0,34.0,24.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,23.0,16.0,17.0,0.19767441860465115,0.3695652173913043,2.833213344056216,2.8903717578961645,3.4965075614664802,0.0,0.0,0.0,0.0,1.0986122886681098,0.3372093023255814,0.6304347826086957,3.2188758248682006,3.4011973816621555,3.970291913552122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19767441860465115,0.3695652173913043,2.833213344056216,2.8903717578961645,3.5553480614894135,40,17,0.46511627906976744,3.8501476017100584,3.713572066704308,2.8903717578961645,0.3898305084745763,0.029661016949152543,0.576271186440678,0.423728813559322,0.0,0.0,1.0,0.0
娄底,2011,146,75,49,86,0.589041095890411,90.0,37.0,25.0,52.0,6.0,1.0,0.0,0.0,49.0,36.0,23.0,33.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,97.0,39.0,26.0,53.0,0.3561643835616438,0.6046511627906976,3.258096538021482,3.970291913552122,4.51085950651685,0.0,0.0,0.0,0.0,1.9459101490553132,0.22602739726027396,0.38372093023255816,3.1780538303479458,3.5263605246161616,3.912023005428146,0.0,0.0,0.0,0.0,0.0,0.00684931506849315,0.011627906976744186,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.363013698630137,0.6162790697674418,3.295836866004329,3.9889840465642745,4.584967478670572,60,26,0.410958904109589,4.465908118654584,4.110873864173311,3.295836866004329,0.3898305084745763,0.029661016949152543,0.576271186440678,0.423728813559322,0.0,0.0,1.0,0.0
娄底,2012,153,81,49,72,0.4705882352941176,97.0,41.0,23.0,41.0,6.0,1.0,0.0,0.0,50.0,39.0,26.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,42.0,23.0,41.0,0.2679738562091503,0.5694444444444444,3.1780538303479458,3.7376696182833684,4.584967478670572,0.0,0.0,0.0,0.0,1.9459101490553132,0.20261437908496732,0.4305555555555556,3.295836866004329,3.4657359027997265,3.9318256327243257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2679738562091503,0.5694444444444444,3.1780538303479458,3.7376696182833684,4.6443908991413725,81,32,0.5294117647058824,4.290459441148391,4.406719247264253,3.4965075614664802,0.3898305084745763,0.029661016949152543,0.576271186440678,0.423728813559322,0.0,0.0,1.0,0.0
娄底,2013,142,79,52,77,0.5422535211267606,84.0,47.0,28.0,44.0,16.0,1.0,0.0,0.0,41.0,30.0,23.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,101.0,49.0,29.0,45.0,0.30985915492957744,0.5714285714285714,3.367295829986474,3.8066624897703196,4.442651256490317,0.0,0.0,0.0,0.0,2.833213344056216,0.22535211267605634,0.4155844155844156,3.1780538303479458,3.4965075614664802,3.7376696182833684,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.012987012987012988,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.31690140845070425,0.5844155844155844,3.4011973816621555,3.828641396489095,4.624972813284271,65,27,0.45774647887323944,4.356708826689592,4.189654742026425,3.332204510175204,0.3898305084745763,0.029661016949152543,0.576271186440678,0.423728813559322,0.0,0.0,1.0,0.0
娄底,2014,181,102,66,81,0.4475138121546961,93.0,43.0,21.0,27.0,10.0,2.0,1.0,2.0,75.0,54.0,43.0,51.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,106.0,48.0,23.0,30.0,0.14917127071823205,0.3333333333333333,3.091042453358316,3.332204510175204,4.543294782270004,0.011049723756906077,0.024691358024691357,0.6931471805599453,1.0986122886681098,2.3978952727983707,0.281767955801105,0.6296296296296297,3.784189633918261,3.9512437185814275,4.330733340286331,0.0,0.0,0.0,0.0,0.0,0.0055248618784530384,0.012345679012345678,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.16574585635359115,0.37037037037037035,3.1780538303479458,3.4339872044851463,4.672828834461906,100,36,0.5524861878453039,4.406719247264253,4.61512051684126,3.6109179126442243,0.3898305084745763,0.029661016949152543,0.576271186440678,0.423728813559322,0.0,0.0,1.0,0.0
娄底,2015,276,126,88,168,0.6086956521739131,152.0,66.0,43.0,90.0,32.0,2.0,1.0,3.0,89.0,56.0,43.0,74.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,187.0,70.0,45.0,94.0,0.32608695652173914,0.5357142857142857,3.784189633918261,4.51085950651685,5.030437921392435,0.010869565217391304,0.017857142857142856,0.6931471805599453,1.3862943611198906,3.4965075614664802,0.26811594202898553,0.44047619047619047,3.784189633918261,4.31748811353631,4.499809670330265,0.0,0.0,0.0,0.0,0.0,0.0036231884057971015,0.005952380952380952,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.34057971014492755,0.5595238095238095,3.828641396489095,4.553876891600541,5.236441962829949,108,38,0.391304347826087,5.1298987149230735,4.6913478822291435,3.6635616461296463,0.3898305084745763,0.029661016949152543,0.576271186440678,0.423728813559322,0.0,0.0,1.0,0.0
